code,name,brand,categories,countries,energy_kcal,fat,saturated_fat,carbohydrates,sugar,protein,salt,fiber,image_url,image_nutrition_url,is_nutrition_anomaly,anomaly_score,claim_legality,claim_confidence,meets_category_expectations,expectation_violations,training_label_score,training_label_risk
7613356686502,Country crunchy muesli chocolate chips,"Coop, Qualité & Prix","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Céréales au chocolat, Mueslis, Mueslis croustillants, Mueslis au chocolat, Mueslis croustillant au chocolat, Muesli croustillant au chocolat non enrichi en vitamines et minéraux","Schweiz, Germany",469.0,20.0,5.6,62.0,21.0,7.9,0.62,,https://images.openfoodfacts.org/images/products/761/335/668/6502/front_fr.20.400.jpg,https://images.openfoodfacts.org/images/products/761/335/668/6502/nutrition_fr.22.400.jpg,False,-0.4508188151529424,unknown,0.5,False,High fat: 20.0 > 1,0.85,moderate
7613404155134,Stripes Chicken Style,Cornatur,"Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, en:Meat alternatives, Fleisch-Ersatzprodukte, en:Meat analogues from soy or wheat proteins",Switzerland,142.0,2.9,0.4,2.9,0.5,22.0,1.4,8.0,https://images.openfoodfacts.org/images/products/761/340/415/5134/front_de.24.400.jpg,https://images.openfoodfacts.org/images/products/761/340/415/5134/nutrition_de.26.400.jpg,False,-0.46995241865983334,unknown,0.5,True,,1.0,low
7613413177363,Infusion de chanvre,Coop Naturaplan,"Plant-based foods and beverages, Beverages, Hot beverages, Plant-based beverages, Herbal teas",en:Switzerland,1.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,https://images.openfoodfacts.org/images/products/761/341/317/7363/front_en.13.400.jpg,,False,-0.30313896491872644,unknown,0.5,True,,1.0,low
7614400010755,Eptinger Mineralwasser rot,Eptinger eau gazeuse,"Beverages and beverages preparations, Beverages, Carbonated drinks, Waters, Carbonated waters, en:mineral-waters",Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://images.openfoodfacts.org/images/products/761/440/001/0755/front_fr.26.400.jpg,https://images.openfoodfacts.org/images/products/761/440/001/0755/nutrition_de.18.400.jpg,False,-0.3158917479297062,unknown,0.5,True,,1.0,low
7616600712699,Excellence - Yaourt dessert à la crème sur lit de framboise,Swiss delice,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Desserts lactés fermentés aux fruits, Yaourts, Yaourts aux fruits, Yaourts à la framboise, en:yoghurts-high-in-protein-on-a-fruit-layer",France,133.0,7.6,4.4,13.0,13.0,2.6,0.1,1.0,https://images.openfoodfacts.org/images/products/761/660/071/2699/front_fr.25.400.jpg,https://images.openfoodfacts.org/images/products/761/660/071/2699/nutrition_fr.30.400.jpg,False,-0.4559408743320534,unknown,0.5,False,Low protein: 2.6 < 15; High sugar: 13.0 > 5,0.85,moderate
7617500014401,Acqua minerale naturale frizzante,"Aproz,Migros","Bevande,Bevande effervescente,Acque,Acque di sorgente,Acque minerali,Acque minerali naturali carbonate,Acqua minerale frizzante",Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,https://images.openfoodfacts.org/images/products/761/750/001/4401/front_it.41.400.jpg,https://images.openfoodfacts.org/images/products/761/750/001/4401/nutrition_it.36.400.jpg,False,-0.3810924448616826,unknown,0.5,True,,1.0,low
7622202026263,Cadbury Bournvita 200g pet,,Cocoa powder for beverages with sugar fortified with vitamins,en:India,381.0,1.8,0.9,86.0,46.0,7.0,0.4375,0.0,https://images.openfoodfacts.org/images/products/762/220/202/6263/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/762/220/202/6263/nutrition_en.9.400.jpg,False,-0.475659920414697,unknown,0.5,False,High fat: 1.8 > 1,0.85,moderate
7622202254291,Chunky Choc Chips,Cadbury Brunch,Cereal bar with chocolate fortified with vitamins and minerals,en:United Kingdom,429.0,16.4,8.57,68.9,27.5,6.07,0.527,4.64,https://images.openfoodfacts.org/images/products/762/220/225/4291/front_en.12.400.jpg,https://images.openfoodfacts.org/images/products/762/220/225/4291/nutrition_en.14.400.jpg,False,0.0,unknown,0.5,False,High fat: 16.4 > 1,0.85,moderate
7622210255068,BelVita Duo Fourré Fraise Yaourt,LU,"Snacks,Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits à la fraise,Biscuit aux céréales pour petit déjeuner enrichis en vitamines et minéraux",France,445.0,14.0,3.0,70.0,26.0,6.9,0.4,4.3,https://images.openfoodfacts.org/images/products/762/221/025/5068/front_fr.13.400.jpg,https://images.openfoodfacts.org/images/products/762/221/025/5068/nutrition_fr.15.400.jpg,False,-0.3814250344024506,unknown,0.5,False,High fat: 14.0 > 1,0.85,moderate
7622210255198,Biscuits aux céréales fourrés au yaourt et à l'abricot,LU,"Snacks,Petit-déjeuners,Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits secs,Biscuit aux céréales pour petit déjeuner enrichis en vitamines et minéraux,Biscuit sec pour petit déjeuner",France,440.0,15.0,3.2,69.5,26.0,6.9,0.53,4.2,https://images.openfoodfacts.org/images/products/762/221/025/5198/front_fr.17.400.jpg,https://images.openfoodfacts.org/images/products/762/221/025/5198/nutrition_fr.15.400.jpg,False,-0.39806875436316463,unknown,0.5,False,High fat: 15.0 > 1,0.85,moderate
7622210276353,BelVita Petit Déjeuner - Crookie - Noisettes & 5 céréales complètes,Lu,"Snacks,Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuit aux céréales pour petit déjeuner enrichis en vitamines et minéraux",France,419.0,12.0,1.2,63.0,19.0,8.7,0.57,12.0,https://images.openfoodfacts.org/images/products/762/221/027/6353/front_fr.10.400.jpg,https://images.openfoodfacts.org/images/products/762/221/027/6353/nutrition_fr.17.400.jpg,False,-0.40386817473775605,unknown,0.5,False,High fat: 12.0 > 1,0.85,moderate
7622210337115,Belvita Crookie Chocolat,LU BELVITA,"Snacks,Petit-déjeuners,Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Biscuit aux céréales pour petit déjeuner enrichis en vitamines et minéraux",France,413.0,12.0,2.9,62.0,23.0,8.0,0.6,12.0,https://images.openfoodfacts.org/images/products/762/221/033/7115/front_fr.87.400.jpg,https://images.openfoodfacts.org/images/products/762/221/033/7115/nutrition_fr.77.400.jpg,False,-0.47325360137008476,unknown,0.5,False,High fat: 12.0 > 1,0.85,moderate
7622210393821,BelVita Petit Déjeuner Duo Fourré goût Chocolat Noisette,LU,"Snacks,Petit-déjeuners,Snacks sucrés,Biscuits et gâteaux,Biscuits sucrés & biscuits apéritifs,Biscuits,Biscuits au chocolat,Biscuits secs,Biscuit sec pour petit déjeuner,Biscuit aux céréales pour petit déjeuner enrichis en vitamines et minéraux",France,450.0,16.0,5.0,68.0,28.0,7.3,0.48,5.3,https://images.openfoodfacts.org/images/products/762/221/039/3821/front_fr.15.400.jpg,https://images.openfoodfacts.org/images/products/762/221/039/3821/nutrition_fr.12.400.jpg,False,-0.385722862925959,unknown,0.5,False,High fat: 16.0 > 1,0.85,moderate
7622210444097,Moelleux Multi Céréales,"BelVita, LU","Snacks,Petit-déjeuners,Desserts,Snacks sucrés,Biscuits et gâteaux,Biscuits sucrés & biscuits apéritifs,Biscuits,Biscuit aux céréales pour petit déjeuner enrichis en vitamines et minéraux","Belgique,France,Suisse",377.0,10.0,1.0,63.0,19.0,5.8,0.67,7.4,https://images.openfoodfacts.org/images/products/762/221/044/4097/front_fr.63.400.jpg,https://images.openfoodfacts.org/images/products/762/221/044/4097/nutrition_fr.65.400.jpg,False,-0.4365407885683233,unknown,0.5,False,High fat: 10.0 > 1,0.85,moderate
7622210444127,Melloeux Fruit Rouges,belVita,"Snacks,Petit-déjeuners,Snacks sucrés,Biscuits et gâteaux,Biscuits sucrés & biscuits apéritifs,Biscuits,Biscuits secs,Biscuit aux céréales pour petit déjeuner enrichis en vitamines et minéraux","Belgique,France,Portugal,La Réunion,Suisse",386.0,12.0,1.1,63.0,22.0,5.3,0.34,7.2,https://images.openfoodfacts.org/images/products/762/221/044/4127/front_fr.93.400.jpg,https://images.openfoodfacts.org/images/products/762/221/044/4127/nutrition_fr.99.400.jpg,False,-0.4053216796731549,unknown,0.5,False,High fat: 12.0 > 1,0.85,moderate
7622210444141,Moelleux chocolat,"Belvita, LU, Mondelez International","Snacks,Petit-déjeuners,Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Biscuits secs,Biscuit aux céréales pour petit déjeuner enrichis en vitamines et minéraux,Biscuit sec pour petit déjeuner","Belgique,France,Maroc,La Réunion,Suisse",399.0,14.0,2.9,61.0,18.0,6.1,0.44,6.9,https://images.openfoodfacts.org/images/products/762/221/044/4141/front_fr.146.400.jpg,https://images.openfoodfacts.org/images/products/762/221/044/4141/nutrition_fr.149.400.jpg,False,-0.41095567491107504,unknown,0.5,False,High fat: 14.0 > 1,0.85,moderate
7622210453037,Belvita - Biscuits aux céréales,Lu,"Snacks, Petit-déjeuners, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits secs, Biscuit aux céréales pour petit déjeuner enrichis en vitamines et minéraux","Belgique,France",385.0,12.0,1.0,63.0,18.0,5.9,0.7,6.7,https://images.openfoodfacts.org/images/products/762/221/045/3037/front_fr.10.400.jpg,https://images.openfoodfacts.org/images/products/762/221/045/3037/nutrition_fr.14.400.jpg,False,-0.4278661453459121,unknown,0.5,False,High fat: 12.0 > 1,0.85,moderate
7622210660251,Belvita fruits des bois,"Belvita, Lu","Snacks,Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuit aux céréales pour petit déjeuner enrichis en vitamines et minéraux",France,450.0,15.0,1.5,68.0,23.0,7.5,0.3,4.8,https://images.openfoodfacts.org/images/products/762/221/066/0251/front_fr.21.400.jpg,https://images.openfoodfacts.org/images/products/762/221/066/0251/nutrition_fr.10.400.jpg,False,-0.3763363412363628,unknown,0.5,False,High fat: 15.0 > 1,0.85,moderate
7622210691194,BELVITA Graine et fruits Myrtilles Graines de lin,"Belvita, LU","Snacks,Petit-déjeuners,Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits à la myrtille,Biscuits aux céréales,Biscuit aux céréales pour petit déjeuner enrichis en vitamines et minéraux","Belgique,France",441.0,14.0,1.6,66.0,24.0,8.4,0.41,7.0,https://images.openfoodfacts.org/images/products/762/221/069/1194/front_fr.34.400.jpg,https://images.openfoodfacts.org/images/products/762/221/069/1194/nutrition_en.19.400.jpg,False,-0.3727208697486853,unknown,0.5,False,High fat: 14.0 > 1,0.85,moderate
7622210713780,Belvita Petit Déjeuner Chocolat,"LU,Mondelez","Snacks,Petit-déjeuners,Snacks sucrés,Biscuits et gâteaux,Biscuits sucrés & biscuits apéritifs,Biscuits,Biscuits au chocolat,Biscuits secs,Biscuit sec pour petit déjeuner,Biscuit aux céréales pour petit déjeuner enrichis en vitamines et minéraux","en:belgium, en:france, en:guadeloupe, en:luxembourg, en:switzerland, en:La-reunion",439.0,14.0,3.6,66.0,27.0,7.9,0.62,6.8,https://images.openfoodfacts.org/images/products/762/221/071/3780/front_en.221.400.jpg,https://images.openfoodfacts.org/images/products/762/221/071/3780/nutrition_fr.191.400.jpg,False,-0.3835863991083079,unknown,0.5,False,High fat: 14.0 > 1,0.85,moderate
7622210713926,Belvita Brut & 5 céréales complètes,Lu,"Snacks,Petit-déjeuners,Snacks sucrés,Biscuits et gâteaux,Biscuits sucrés & biscuits apéritifs,Biscuits,Biscuits secs,Biscuit sec pour petit déjeuner,Biscuit aux céréales pour petit déjeuner enrichis en vitamines et minéraux","Belgique,France,Luxembourg,Nouvelle-Calédonie,Suisse",438.0,14.0,1.4,66.0,22.0,7.8,1.4,6.1,https://images.openfoodfacts.org/images/products/762/221/071/3926/front_fr.198.400.jpg,https://images.openfoodfacts.org/images/products/762/221/071/3926/nutrition_fr.202.400.jpg,False,-0.4629205142229546,unknown,0.5,False,High fat: 14.0 > 1,0.85,moderate
7622210721259,Biscuits miel pépites chocolat Belvita,Lu,"Snacks,Petit-déjeuners,Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuit sec pour petit déjeuner,Biscuit aux céréales pour petit déjeuner enrichis en vitamines et minéraux",France,444.0,15.0,2.5,67.0,28.0,7.3,0.675,5.8,https://images.openfoodfacts.org/images/products/762/221/072/1259/front_fr.4.400.jpg,https://images.openfoodfacts.org/images/products/762/221/072/1259/nutrition_fr.9.400.jpg,False,-0.3848566595913746,unknown,0.5,False,High fat: 15.0 > 1,0.85,moderate
7622210725127,belVita,"LU, Mondelez","Snacks,Petit-déjeuners,Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits secs,Biscuit sec pour petit déjeuner,Biscuits aux céréales,Biscuit aux céréales pour petit déjeuner enrichis en vitamines et minéraux",France,438.0,14.0,1.4,66.0,22.0,7.8,1.4,6.1,https://images.openfoodfacts.org/images/products/762/221/072/5127/front_fr.20.400.jpg,https://images.openfoodfacts.org/images/products/762/221/072/5127/nutrition_fr.23.400.jpg,False,-0.4629205142229546,unknown,0.5,False,High fat: 14.0 > 1,0.85,moderate
7622210726223,Belvita petit déjeuner,"Belvita, LU, Mondelez","Snacks,Petit-déjeuners,Snacks sucrés,Biscuits et gâteaux,Biscuits sucrés & biscuits apéritifs,Biscuits,Biscuits secs,Biscuit sec pour petit déjeuner,Biscuit aux céréales pour petit déjeuner enrichis en vitamines et minéraux",France,438.0,14.0,1.4,66.0,22.0,7.8,1.4,6.1,https://images.openfoodfacts.org/images/products/762/221/072/6223/front_fr.56.400.jpg,https://images.openfoodfacts.org/images/products/762/221/072/6223/nutrition_fr.29.400.jpg,False,-0.4629205142229546,unknown,0.5,False,High fat: 14.0 > 1,0.85,moderate
7622210728074,Belvita petit déjeuner original Biscuits aux céréales,Lu,"Snacks,Petit-déjeuners,Snacks sucrés,Biscuits et gâteaux,Biscuits sucrés & biscuits apéritifs,Biscuits,Biscuits secs,Biscuit sec pour petit déjeuner,Biscuit aux céréales pour petit déjeuner enrichis en vitamines et minéraux",France,438.0,14.0,1.4,66.0,22.0,7.8,1.4,6.1,https://images.openfoodfacts.org/images/products/762/221/072/8074/front_fr.3.400.jpg,https://images.openfoodfacts.org/images/products/762/221/072/8074/nutrition_fr.15.400.jpg,False,-0.4629205142229546,unknown,0.5,False,High fat: 14.0 > 1,0.85,moderate
7622210765680,Miel et Pépites de chocolats,"Belvita, Lu","Snacks,Petit-déjeuners,Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Biscuit aux céréales pour petit déjeuner enrichis en vitamines et minéraux",France,444.0,15.0,2.5,67.0,28.0,7.3,0.69,5.7,https://images.openfoodfacts.org/images/products/762/221/076/5680/front_fr.62.400.jpg,https://images.openfoodfacts.org/images/products/762/221/076/5680/nutrition_fr.64.400.jpg,False,-0.38549175210628883,unknown,0.5,False,High fat: 15.0 > 1,0.85,moderate
7622210931993,Boost + Protein,Cadbury,"Dietary supplements, Bodybuilding supplements, Protein bars",Ireland,507.0,27.0,18.0,42.0,35.0,25.0,0.22,1.2,https://images.openfoodfacts.org/images/products/762/221/093/1993/front_en.4.400.jpg,https://images.openfoodfacts.org/images/products/762/221/093/1993/nutrition_en.7.400.jpg,True,-0.4793541808743318,unknown,0.5,False,High sugar: 35.0 > 5,0.65,high
7622300743000,Tiger Vanilla,Tiger,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Biscuit (cookie) vitamins and chemical elements content guaranteed",Philippines,452.0,14.5,6.14,72.8,20.6,7.46,1.07,5.26,https://images.openfoodfacts.org/images/products/762/230/074/3000/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/762/230/074/3000/nutrition_en.4.400.jpg,False,-0.4133027515690102,unknown,0.5,False,High fat: 14.5 > 1,0.85,moderate
7623186530432,High Protein Vanilla Zero,Oh!,"Protein drink, en:protein-shakes",en:Switzerland,62.0,1.5,0.9,4.9,4.9,7.3,0.1075,0.5,https://images.openfoodfacts.org/images/products/762/318/653/0432/front_en.47.400.jpg,https://images.openfoodfacts.org/images/products/762/318/653/0432/nutrition_en.49.400.jpg,False,-0.41800523811621915,unknown,0.5,False,Low protein: 7.3 < 15,0.85,moderate
7624841320962,Every Day Protect,"Coop,Qualité & Prix","Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus de fruits à base de concentré, Jus multifruits, Jus multifruits à base de concentrés, Jus multifruit multivitaminé à base d'orange",Switzerland,48.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/762/484/132/0962/front_fr.10.400.jpg,https://images.openfoodfacts.org/images/products/762/484/132/0962/nutrition_fr.15.400.jpg,False,-0.3922202413175601,unknown,0.5,True,,1.0,low
7624841320993,Every day ACE,"Coop, Qualité & Prix","Boissons et préparations de boissons, Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus de fruits à base de concentré, Jus multifruits, Jus multifruits à base de concentrés, Jus multifruit multivitaminé à base d'orange","Schweiz, Germany",38.0,0.0,0.0,9.5,9.5,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/762/484/132/0993/front_fr.36.400.jpg,https://images.openfoodfacts.org/images/products/762/484/132/0993/nutrition_fr.15.400.jpg,False,-0.38305493900553894,unknown,0.5,True,,1.0,low
7627535076039,Whey Proteine,Coop,en:protein-powders,en:France,405.0,7.2,4.3,11.0,9.8,74.0,0.5,0.0,https://images.openfoodfacts.org/images/products/762/753/507/6039/front_fr.8.400.jpg,https://images.openfoodfacts.org/images/products/762/753/507/6039/nutrition_fr.10.400.jpg,False,-0.44404340398889747,unknown,0.5,False,High sugar: 9.8 > 5,0.85,moderate
7627536590060,High Protein Banana Drink,coop,"Proteinshake,Nahrungsergänzungsmittel",en:Switzerland,59.5124282982792,0.9,,3.4,3.3,8.0,,,https://images.openfoodfacts.org/images/products/762/753/659/0060/front_en.16.400.jpg,https://images.openfoodfacts.org/images/products/762/753/659/0060/nutrition_en.18.400.jpg,False,-0.4204701731133744,unknown,0.5,False,Low protein: 8.0 < 15,0.85,moderate
7627536694270,High Protein Drink,Coop,en:protein-shakes,en:Switzerland,56.0,1.4,0.9,2.8,2.8,8.0,0.0002,0.0,https://images.openfoodfacts.org/images/products/762/753/669/4270/front_en.22.400.jpg,https://images.openfoodfacts.org/images/products/762/753/669/4270/nutrition_en.24.400.jpg,False,-0.42133640083019774,unknown,0.5,False,Low protein: 8.0 < 15,0.85,moderate
